"subj","trial","choice","rxn_time","machine","StimuliSeen","stim","S0","S1","S2","Selse"
"23",173,"NO",1986.40000000596,-2,6,-0.875,-1.125,-1.875,-2.125,-0.125
"23",173,"NO",1986.40000000596,-2,6,-0.125,-1.125,-1.875,-2.125,-0.125
"23",173,"NO",1986.40000000596,-2,6,-2.125,-1.125,-1.875,-2.125,-0.125
"23",173,"NO",1986.40000000596,-2,6,-1.875,-1.125,-1.875,-2.125,-0.125
"23",173,"NO",1986.40000000596,-2,6,-1.125,-1.125,-1.875,-2.125,-0.125
"23",174,"NO",2646.20000001788,-1,8,0.875,-2.625,-2.875,1.625,-2.875
"23",174,"NO",2646.20000001788,-1,8,-0.875,-2.625,-2.875,1.625,-2.875
"23",174,"NO",2646.20000001788,-1,8,-1.875,-2.625,-2.875,1.625,-2.875
"23",174,"NO",2646.20000001788,-1,8,2.875,-2.625,-2.875,1.625,-2.875
"23",174,"NO",2646.20000001788,-1,8,-2.875,-2.625,-2.875,1.625,-2.875
"23",174,"NO",2646.20000001788,-1,8,1.625,-2.625,-2.875,1.625,-2.875
"23",174,"NO",2646.20000001788,-1,8,-2.875,-2.625,-2.875,1.625,-2.875
"23",174,"NO",2646.20000001788,-1,8,-2.625,-2.625,-2.875,1.625,-2.875
"23",175,"NO",5555.19999998808,1,18,2.875,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,1.375,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,2.875,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,-2.875,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,-1.125,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,0.625,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,-2.125,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,1.625,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,-1.125,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,0.875,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,-0.625,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,0.125,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,-2.875,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,2.875,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,1.625,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,1.375,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,-2.125,2.875,-2.125,1.375,1.625
"23",175,"NO",5555.19999998808,1,18,2.875,2.875,-2.125,1.375,1.625
"23",176,"NO",3769.30000001192,-1,12,0.375,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,-1.375,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,2.875,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,-1.125,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,2.125,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,-0.625,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,1.125,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,-1.625,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,-2.875,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,-2.875,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,2.125,-2.125,2.125,-2.875,-2.875
"23",176,"NO",3769.30000001192,-1,12,-2.125,-2.125,2.125,-2.875,-2.875
"23",177,"NO",2067.40000000596,-2,6,0.625,-0.875,-1.625,-2.875,-0.875
"23",177,"NO",2067.40000000596,-2,6,-1.875,-0.875,-1.625,-2.875,-0.875
"23",177,"NO",2067.40000000596,-2,6,-0.875,-0.875,-1.625,-2.875,-0.875
"23",177,"NO",2067.40000000596,-2,6,-2.875,-0.875,-1.625,-2.875,-0.875
"23",177,"NO",2067.40000000596,-2,6,-1.625,-0.875,-1.625,-2.875,-0.875
"23",177,"NO",2067.40000000596,-2,6,-0.875,-0.875,-1.625,-2.875,-0.875
"23",178,"NO",3670.60000002384,-2,12,0.375,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,-1.625,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,-2.875,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,-2.875,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,1.375,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,-2.375,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,-0.875,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,-0.875,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,0.375,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,-1.375,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,0.875,-1.125,0.875,-1.375,0.375
"23",178,"NO",3670.60000002384,-2,12,-1.125,-1.125,0.875,-1.375,0.375
"23",179,"NO",3235.79999998212,-2,10,0.375,-1.125,2.125,-2.875,-1.125
"23",179,"NO",3235.79999998212,-2,10,-2.875,-1.125,2.125,-2.875,-1.125
"23",179,"NO",3235.79999998212,-2,10,0.875,-1.125,2.125,-2.875,-1.125
"23",179,"NO",3235.79999998212,-2,10,-2.875,-1.125,2.125,-2.875,-1.125
"23",179,"NO",3235.79999998212,-2,10,-1.375,-1.125,2.125,-2.875,-1.125
"23",179,"NO",3235.79999998212,-2,10,0.125,-1.125,2.125,-2.875,-1.125
"23",179,"NO",3235.79999998212,-2,10,-1.125,-1.125,2.125,-2.875,-1.125
"23",179,"NO",3235.79999998212,-2,10,-2.875,-1.125,2.125,-2.875,-1.125
"23",179,"NO",3235.79999998212,-2,10,2.125,-1.125,2.125,-2.875,-1.125
"23",179,"NO",3235.79999998212,-2,10,-1.125,-1.125,2.125,-2.875,-1.125
"23",180,"YES",2067.20000001788,2,6,2.875,1.625,2.375,1.875,2.375
"23",180,"YES",2067.20000001788,2,6,-0.875,1.625,2.375,1.875,2.375
"23",180,"YES",2067.20000001788,2,6,2.375,1.625,2.375,1.875,2.375
"23",180,"YES",2067.20000001788,2,6,1.875,1.625,2.375,1.875,2.375
"23",180,"YES",2067.20000001788,2,6,2.375,1.625,2.375,1.875,2.375
"23",180,"YES",2067.20000001788,2,6,1.625,1.625,2.375,1.875,2.375
"23",181,"NO",1806.90000000596,-2,6,0.625,-0.875,-1.625,-2.875,-1.875
"23",181,"NO",1806.90000000596,-2,6,-0.125,-0.875,-1.625,-2.875,-1.875
"23",181,"NO",1806.90000000596,-2,6,-1.875,-0.875,-1.625,-2.875,-1.875
"23",181,"NO",1806.90000000596,-2,6,-2.875,-0.875,-1.625,-2.875,-1.875
"23",181,"NO",1806.90000000596,-2,6,-1.625,-0.875,-1.625,-2.875,-1.875
"23",181,"NO",1806.90000000596,-2,6,-0.875,-0.875,-1.625,-2.875,-1.875
"23",182,"NO",1906.69999998808,-2,6,0.625,-0.125,-2.625,1.125,-2.875
"23",182,"NO",1906.69999998808,-2,6,-2.875,-0.125,-2.625,1.125,-2.875
"23",182,"NO",1906.69999998808,-2,6,-2.875,-0.125,-2.625,1.125,-2.875
"23",182,"NO",1906.69999998808,-2,6,1.125,-0.125,-2.625,1.125,-2.875
"23",182,"NO",1906.69999998808,-2,6,-2.625,-0.125,-2.625,1.125,-2.875
"23",182,"NO",1906.69999998808,-2,6,-0.125,-0.125,-2.625,1.125,-2.875
"23",183,"NO",3371,-2,11,2.875,-1.875,-2.875,-2.875,-2.875
"23",183,"NO",3371,-2,11,0.625,-1.875,-2.875,-2.875,-2.875
"23",183,"NO",3371,-2,11,-0.875,-1.875,-2.875,-2.875,-2.875
"23",183,"NO",3371,-2,11,2.875,-1.875,-2.875,-2.875,-2.875
"23",183,"NO",3371,-2,11,-2.875,-1.875,-2.875,-2.875,-2.875
"23",183,"NO",3371,-2,11,-2.875,-1.875,-2.875,-2.875,-2.875
"23",183,"NO",3371,-2,11,0.875,-1.875,-2.875,-2.875,-2.875
"23",183,"NO",3371,-2,11,-2.875,-1.875,-2.875,-2.875,-2.875
"23",183,"NO",3371,-2,11,-2.875,-1.875,-2.875,-2.875,-2.875
"23",183,"NO",3371,-2,11,-2.875,-1.875,-2.875,-2.875,-2.875
"23",183,"NO",3371,-2,11,-1.875,-1.875,-2.875,-2.875,-2.875
"23",184,"YES",2882.19999998808,1,9,0.375,1.125,0.875,0.375,2.875
"23",184,"YES",2882.19999998808,1,9,0.375,1.125,0.875,0.375,2.875
"23",184,"YES",2882.19999998808,1,9,1.125,1.125,0.875,0.375,2.875
"23",184,"YES",2882.19999998808,1,9,-2.375,1.125,0.875,0.375,2.875
"23",184,"YES",2882.19999998808,1,9,1.625,1.125,0.875,0.375,2.875
"23",184,"YES",2882.19999998808,1,9,2.875,1.125,0.875,0.375,2.875
"23",184,"YES",2882.19999998808,1,9,0.375,1.125,0.875,0.375,2.875
"23",184,"YES",2882.19999998808,1,9,0.875,1.125,0.875,0.375,2.875
"23",184,"YES",2882.19999998808,1,9,1.125,1.125,0.875,0.375,2.875
"23",185,"YES",1168.90000000596,2,3,2.875,2.875,2.875,2.875,NA
"23",185,"YES",1168.90000000596,2,3,2.875,2.875,2.875,2.875,NA
"23",185,"YES",1168.90000000596,2,3,2.875,2.875,2.875,2.875,NA
"23",186,"NO",2217.90000000596,-1,7,0.125,-2.875,-1.125,-1.875,-0.125
"23",186,"NO",2217.90000000596,-1,7,-2.875,-2.875,-1.125,-1.875,-0.125
"23",186,"NO",2217.90000000596,-1,7,1.375,-2.875,-1.125,-1.875,-0.125
"23",186,"NO",2217.90000000596,-1,7,-0.125,-2.875,-1.125,-1.875,-0.125
"23",186,"NO",2217.90000000596,-1,7,-1.875,-2.875,-1.125,-1.875,-0.125
"23",186,"NO",2217.90000000596,-1,7,-1.125,-2.875,-1.125,-1.875,-0.125
"23",186,"NO",2217.90000000596,-1,7,-2.875,-2.875,-1.125,-1.875,-0.125
"23",187,"NO",2432.59999999404,-2,8,0.875,-2.375,-1.125,-0.625,0.125
"23",187,"NO",2432.59999999404,-2,8,-1.375,-2.375,-1.125,-0.625,0.125
"23",187,"NO",2432.59999999404,-2,8,-2.125,-2.375,-1.125,-0.625,0.125
"23",187,"NO",2432.59999999404,-2,8,0.875,-2.375,-1.125,-0.625,0.125
"23",187,"NO",2432.59999999404,-2,8,0.125,-2.375,-1.125,-0.625,0.125
"23",187,"NO",2432.59999999404,-2,8,-0.625,-2.375,-1.125,-0.625,0.125
"23",187,"NO",2432.59999999404,-2,8,-1.125,-2.375,-1.125,-0.625,0.125
"23",187,"NO",2432.59999999404,-2,8,-2.375,-2.375,-1.125,-0.625,0.125
"23",188,"NO",3090.40000000596,-1,10,0.125,-2.875,-1.375,-2.375,-1.875
"23",188,"NO",3090.40000000596,-1,10,0.375,-2.875,-1.375,-2.375,-1.875
"23",188,"NO",3090.40000000596,-1,10,-2.125,-2.875,-1.375,-2.375,-1.875
"23",188,"NO",3090.40000000596,-1,10,-0.375,-2.875,-1.375,-2.375,-1.875
"23",188,"NO",3090.40000000596,-1,10,0.125,-2.875,-1.375,-2.375,-1.875
"23",188,"NO",3090.40000000596,-1,10,0.625,-2.875,-1.375,-2.375,-1.875
"23",188,"NO",3090.40000000596,-1,10,-1.875,-2.875,-1.375,-2.375,-1.875
"23",188,"NO",3090.40000000596,-1,10,-2.375,-2.875,-1.375,-2.375,-1.875
"23",188,"NO",3090.40000000596,-1,10,-1.375,-2.875,-1.375,-2.375,-1.875
"23",188,"NO",3090.40000000596,-1,10,-2.875,-2.875,-1.375,-2.375,-1.875
"23",189,"YES",2413.80000001192,2,8,2.875,-1.625,1.125,0.375,1.125
"23",189,"YES",2413.80000001192,2,8,2.875,-1.625,1.125,0.375,1.125
"23",189,"YES",2413.80000001192,2,8,-1.125,-1.625,1.125,0.375,1.125
"23",189,"YES",2413.80000001192,2,8,1.375,-1.625,1.125,0.375,1.125
"23",189,"YES",2413.80000001192,2,8,1.125,-1.625,1.125,0.375,1.125
"23",189,"YES",2413.80000001192,2,8,0.375,-1.625,1.125,0.375,1.125
"23",189,"YES",2413.80000001192,2,8,1.125,-1.625,1.125,0.375,1.125
"23",189,"YES",2413.80000001192,2,8,-1.625,-1.625,1.125,0.375,1.125
"23",190,"NO",2782.5,-2,9,0.625,-1.375,-1.875,0.375,-0.375
"23",190,"NO",2782.5,-2,9,-2.125,-1.375,-1.875,0.375,-0.375
"23",190,"NO",2782.5,-2,9,-1.625,-1.375,-1.875,0.375,-0.375
"23",190,"NO",2782.5,-2,9,-1.375,-1.375,-1.875,0.375,-0.375
"23",190,"NO",2782.5,-2,9,-2.875,-1.375,-1.875,0.375,-0.375
"23",190,"NO",2782.5,-2,9,-0.375,-1.375,-1.875,0.375,-0.375
"23",190,"NO",2782.5,-2,9,0.375,-1.375,-1.875,0.375,-0.375
"23",190,"NO",2782.5,-2,9,-1.875,-1.375,-1.875,0.375,-0.375
"23",190,"NO",2782.5,-2,9,-1.375,-1.375,-1.875,0.375,-0.375
"23",191,"NO",1421.59999999404,-1,4,2.875,-2.875,-0.125,-1.375,2.875
"23",191,"NO",1421.59999999404,-1,4,-1.375,-2.875,-0.125,-1.375,2.875
"23",191,"NO",1421.59999999404,-1,4,-0.125,-2.875,-0.125,-1.375,2.875
"23",191,"NO",1421.59999999404,-1,4,-2.875,-2.875,-0.125,-1.375,2.875
"23",192,"NO",2928.09999999404,0,9,0.125,1.375,-2.875,1.875,-2.875
"23",192,"NO",2928.09999999404,0,9,-2.125,1.375,-2.875,1.875,-2.875
"23",192,"NO",2928.09999999404,0,9,-0.875,1.375,-2.875,1.875,-2.875
"23",192,"NO",2928.09999999404,0,9,-1.375,1.375,-2.875,1.875,-2.875
"23",192,"NO",2928.09999999404,0,9,-2.125,1.375,-2.875,1.875,-2.875
"23",192,"NO",2928.09999999404,0,9,-2.875,1.375,-2.875,1.875,-2.875
"23",192,"NO",2928.09999999404,0,9,1.875,1.375,-2.875,1.875,-2.875
"23",192,"NO",2928.09999999404,0,9,-2.875,1.375,-2.875,1.875,-2.875
"23",192,"NO",2928.09999999404,0,9,1.375,1.375,-2.875,1.875,-2.875
"23",193,"YES",3807.90000000596,1,12,0.125,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,1.125,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,0.625,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,-0.375,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,2.875,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,2.875,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,-0.625,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,-1.375,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,1.375,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,-1.625,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,-0.125,2.875,-0.125,-1.625,1.375
"23",193,"YES",3807.90000000596,1,12,2.875,2.875,-0.125,-1.625,1.375
"23",194,"YES",1677.20000001788,2,5,2.875,1.625,1.125,0.875,2.875
"23",194,"YES",1677.20000001788,2,5,2.875,1.625,1.125,0.875,2.875
"23",194,"YES",1677.20000001788,2,5,0.875,1.625,1.125,0.875,2.875
"23",194,"YES",1677.20000001788,2,5,1.125,1.625,1.125,0.875,2.875
"23",194,"YES",1677.20000001788,2,5,1.625,1.625,1.125,0.875,2.875
"23",195,"NO",2256.09999999404,-1,7,0.875,1.375,0.125,-0.125,-0.625
"23",195,"NO",2256.09999999404,-1,7,-0.625,1.375,0.125,-0.125,-0.625
"23",195,"NO",2256.09999999404,-1,7,-2.875,1.375,0.125,-0.125,-0.625
"23",195,"NO",2256.09999999404,-1,7,-0.625,1.375,0.125,-0.125,-0.625
"23",195,"NO",2256.09999999404,-1,7,-0.125,1.375,0.125,-0.125,-0.625
"23",195,"NO",2256.09999999404,-1,7,0.125,1.375,0.125,-0.125,-0.625
"23",195,"NO",2256.09999999404,-1,7,1.375,1.375,0.125,-0.125,-0.625
"23",196,"YES",2805,0,9,0.625,1.375,1.875,0.125,0.125
"23",196,"YES",2805,0,9,2.875,1.375,1.875,0.125,0.125
"23",196,"YES",2805,0,9,-0.875,1.375,1.875,0.125,0.125
"23",196,"YES",2805,0,9,0.375,1.375,1.875,0.125,0.125
"23",196,"YES",2805,0,9,0.625,1.375,1.875,0.125,0.125
"23",196,"YES",2805,0,9,0.125,1.375,1.875,0.125,0.125
"23",196,"YES",2805,0,9,0.125,1.375,1.875,0.125,0.125
"23",196,"YES",2805,0,9,1.875,1.375,1.875,0.125,0.125
"23",196,"YES",2805,0,9,1.375,1.375,1.875,0.125,0.125
"23",197,"YES",3604.80000001192,0,12,0.625,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,1.125,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,2.125,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,-1.125,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,-2.875,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,-0.375,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,0.875,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,2.125,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,-0.375,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,2.375,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,0.875,-2.875,0.875,2.375,-0.375
"23",197,"YES",3604.80000001192,0,12,-2.875,-2.875,0.875,2.375,-0.375
"23",198,"NO",3868.80000001192,0,12,2.875,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,-2.875,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,-2.875,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,2.375,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,0.625,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,1.125,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,-2.875,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,1.625,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,-0.125,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,-2.625,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,-1.875,-0.125,-1.875,-2.625,-0.125
"23",198,"NO",3868.80000001192,0,12,-0.125,-0.125,-1.875,-2.625,-0.125
"23",199,"NO",2222.70000001788,-2,7,0.875,-1.375,-1.875,-2.625,0.625
"23",199,"NO",2222.70000001788,-2,7,1.625,-1.375,-1.875,-2.625,0.625
"23",199,"NO",2222.70000001788,-2,7,1.375,-1.375,-1.875,-2.625,0.625
"23",199,"NO",2222.70000001788,-2,7,0.625,-1.375,-1.875,-2.625,0.625
"23",199,"NO",2222.70000001788,-2,7,-2.625,-1.375,-1.875,-2.625,0.625
"23",199,"NO",2222.70000001788,-2,7,-1.875,-1.375,-1.875,-2.625,0.625
"23",199,"NO",2222.70000001788,-2,7,-1.375,-1.375,-1.875,-2.625,0.625
"23",200,"NO",2983,-1,9,0.125,-2.875,-1.125,1.125,-1.125
"23",200,"NO",2983,-1,9,-0.875,-2.875,-1.125,1.125,-1.125
"23",200,"NO",2983,-1,9,-2.875,-2.875,-1.125,1.125,-1.125
"23",200,"NO",2983,-1,9,1.375,-2.875,-1.125,1.125,-1.125
"23",200,"NO",2983,-1,9,-0.375,-2.875,-1.125,1.125,-1.125
"23",200,"NO",2983,-1,9,-1.125,-2.875,-1.125,1.125,-1.125
"23",200,"NO",2983,-1,9,1.125,-2.875,-1.125,1.125,-1.125
"23",200,"NO",2983,-1,9,-1.125,-2.875,-1.125,1.125,-1.125
"23",200,"NO",2983,-1,9,-2.875,-2.875,-1.125,1.125,-1.125
"23",201,"NO",3797.59999999404,-2,12,0.125,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,1.375,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,-1.875,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,-0.625,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,-2.875,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,-2.875,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,-2.875,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,-0.375,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,-1.625,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,-2.875,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,-2.625,-2.875,-2.625,-2.875,-1.625
"23",201,"NO",3797.59999999404,-2,12,-2.875,-2.875,-2.625,-2.875,-1.625
"23",202,"NO",1779.10000002384,-2,5,0.625,-1.625,-2.875,-2.875,-2.125
"23",202,"NO",1779.10000002384,-2,5,-2.125,-1.625,-2.875,-2.875,-2.125
"23",202,"NO",1779.10000002384,-2,5,-2.875,-1.625,-2.875,-2.875,-2.125
"23",202,"NO",1779.10000002384,-2,5,-2.875,-1.625,-2.875,-2.875,-2.125
"23",202,"NO",1779.10000002384,-2,5,-1.625,-1.625,-2.875,-2.875,-2.125
"23",203,"YES",2754.60000002384,1,9,2.875,0.375,-0.375,2.875,-0.875
"23",203,"YES",2754.60000002384,1,9,2.125,0.375,-0.375,2.875,-0.875
"23",203,"YES",2754.60000002384,1,9,1.125,0.375,-0.375,2.875,-0.875
"23",203,"YES",2754.60000002384,1,9,2.875,0.375,-0.375,2.875,-0.875
"23",203,"YES",2754.60000002384,1,9,0.375,0.375,-0.375,2.875,-0.875
"23",203,"YES",2754.60000002384,1,9,-0.875,0.375,-0.375,2.875,-0.875
"23",203,"YES",2754.60000002384,1,9,2.875,0.375,-0.375,2.875,-0.875
"23",203,"YES",2754.60000002384,1,9,-0.375,0.375,-0.375,2.875,-0.875
"23",203,"YES",2754.60000002384,1,9,0.375,0.375,-0.375,2.875,-0.875
"23",204,"YES",1314.19999998808,2,4,2.875,2.875,2.875,2.875,2.875
"23",204,"YES",1314.19999998808,2,4,2.875,2.875,2.875,2.875,2.875
"23",204,"YES",1314.19999998808,2,4,2.875,2.875,2.875,2.875,2.875
"23",204,"YES",1314.19999998808,2,4,2.875,2.875,2.875,2.875,2.875
"23",205,"YES",2839.59999999404,2,9,0.125,1.875,1.125,2.875,2.875
"23",205,"YES",2839.59999999404,2,9,0.125,1.875,1.125,2.875,2.875
"23",205,"YES",2839.59999999404,2,9,1.875,1.875,1.125,2.875,2.875
"23",205,"YES",2839.59999999404,2,9,1.125,1.875,1.125,2.875,2.875
"23",205,"YES",2839.59999999404,2,9,0.875,1.875,1.125,2.875,2.875
"23",205,"YES",2839.59999999404,2,9,2.875,1.875,1.125,2.875,2.875
"23",205,"YES",2839.59999999404,2,9,2.875,1.875,1.125,2.875,2.875
"23",205,"YES",2839.59999999404,2,9,1.125,1.875,1.125,2.875,2.875
"23",205,"YES",2839.59999999404,2,9,1.875,1.875,1.125,2.875,2.875
"23",206,"YES",3613.30000001192,0,12,0.125,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,2.875,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,-0.625,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,1.125,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,-2.875,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,0.875,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,1.625,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,-0.125,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,2.875,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,0.125,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,1.125,-0.375,1.125,0.125,2.875
"23",206,"YES",3613.30000001192,0,12,-0.375,-0.375,1.125,0.125,2.875
"23",207,"YES",1376.29999998212,2,4,2.875,2.875,2.875,1.625,2.875
"23",207,"YES",1376.29999998212,2,4,1.625,2.875,2.875,1.625,2.875
"23",207,"YES",1376.29999998212,2,4,2.875,2.875,2.875,1.625,2.875
"23",207,"YES",1376.29999998212,2,4,2.875,2.875,2.875,1.625,2.875
"23",208,"NO",1483.10000002384,-2,4,0.875,-2.625,-1.875,-2.875,0.875
"23",208,"NO",1483.10000002384,-2,4,-2.875,-2.625,-1.875,-2.875,0.875
"23",208,"NO",1483.10000002384,-2,4,-1.875,-2.625,-1.875,-2.875,0.875
"23",208,"NO",1483.10000002384,-2,4,-2.625,-2.625,-1.875,-2.875,0.875
"23",209,"NO",2829.29999998212,-2,9,0.875,-2.875,-1.375,0.375,0.625
"23",209,"NO",2829.29999998212,-2,9,-1.875,-2.875,-1.375,0.375,0.625
"23",209,"NO",2829.29999998212,-2,9,0.375,-2.875,-1.375,0.375,0.625
"23",209,"NO",2829.29999998212,-2,9,0.125,-2.875,-1.375,0.375,0.625
"23",209,"NO",2829.29999998212,-2,9,-0.375,-2.875,-1.375,0.375,0.625
"23",209,"NO",2829.29999998212,-2,9,0.625,-2.875,-1.375,0.375,0.625
"23",209,"NO",2829.29999998212,-2,9,0.375,-2.875,-1.375,0.375,0.625
"23",209,"NO",2829.29999998212,-2,9,-1.375,-2.875,-1.375,0.375,0.625
"23",209,"NO",2829.29999998212,-2,9,-2.875,-2.875,-1.375,0.375,0.625
"23",210,"NO",1923.59999999404,-1,6,2.875,1.375,-2.875,0.625,-2.875
"23",210,"NO",1923.59999999404,-1,6,-0.875,1.375,-2.875,0.625,-2.875
"23",210,"NO",1923.59999999404,-1,6,-2.875,1.375,-2.875,0.625,-2.875
"23",210,"NO",1923.59999999404,-1,6,0.625,1.375,-2.875,0.625,-2.875
"23",210,"NO",1923.59999999404,-1,6,-2.875,1.375,-2.875,0.625,-2.875
"23",210,"NO",1923.59999999404,-1,6,1.375,1.375,-2.875,0.625,-2.875
"23",211,"YES",2454.70000001788,2,8,2.875,-0.625,2.875,0.625,1.625
"23",211,"YES",2454.70000001788,2,8,2.875,-0.625,2.875,0.625,1.625
"23",211,"YES",2454.70000001788,2,8,1.125,-0.625,2.875,0.625,1.625
"23",211,"YES",2454.70000001788,2,8,-0.375,-0.625,2.875,0.625,1.625
"23",211,"YES",2454.70000001788,2,8,1.625,-0.625,2.875,0.625,1.625
